UACE Code,UZA Name,State,Primary UZA, Population ,Density, Square Miles ,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled, Total Operating Expenses ,Non0Fixed Guideway Vehicle Revenue Miles,Non0Fixed Guideway Passenger Miles, Non0Fixed Guideway Operating Expenses , Directional Route Miles ,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles, Fixed Guideway Operating Expenses , SGR FG Directional Route Miles ,SGR FG Vehicle Revenue Miles, SGR HIB Directional Route Miles ,SGR HIB Vehicle Revenue Miles
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30058,City of Fairfax,Full Reporter,Urban,MB,DO, Actual Data,,,34460,845194,434730,2558100,4709189,434730,2558100,4709189,0,0,0,0,0,0,0,0
42,Pennsylvania Non0UZA,,N,4196634,0,0,,30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Data,,,32395,146433,527791,1623942,3838573,527791,1623942,3838573,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,699785,15934092,10108351,115522153,148173139,10108351,115522153,148173139,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,848788,8365191,11068404,44414321,110431293,11068404,44414321,110431293,0,0,0,0,0,0,2,6126
51,Virginia Non0UZA,,N,2567062,0,0,3R06,30069,City of Danville ,Rural Reporter,Rural,DR,DO,,,,18649,48437,263678,,1682243,,,,,,,,,,,
51,Virginia Non0UZA,,N,2567062,0,0,3R06,30069,City of Danville ,Rural Reporter,Rural,MB,DO,,,,15900,198901,267872,,1631769,,,,,,,,,,,
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,56106,758177,1777866,22289211,20854067,1777866,22289211,20854067,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,N,167679,1871.02,89.62,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,3101,5706,24373,16352,1128995,24373,16352,1128995,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,DR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,N,167679,1871.02,89.62,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,82599,818566,1332172,4290382,24055019,1332172,4290382,24055019,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,N,167679,1871.02,89.62,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,150468,575782,6036905,28240940,3817833,6036905,28240940,3817833,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,N,167679,1871.02,89.62,,30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30071,City of Alexandria ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,20911,39245,249850,179018,2036060,249850,179018,2036060,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30071,City of Alexandria ,Full Reporter,Urban,MB,DO, Actual Data,,,288880,4540860,2645300,10314795,35928241,2645300,10314795,35928241,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO, Actual Data,,,2835,4762,42010,30719,223543,42010,30719,223543,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,N,197557,1635.83,120.77,,30034,Maryland Transit Administration,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO, Actual Data,,,11878,134226,151212,716768,1355579,151212,716768,1355579,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,N,197557,1635.83,120.77,,30034,Maryland Transit Administration,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30073,Virginia Railway Express,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,78877,1466250,2413451,45696464,91445138,0,0,0,177.2,2413451,45696464,91445138,177.2,2413451,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30073,Virginia Railway Express,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,N,167679,1871.02,89.62,,30073,Virginia Railway Express,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30074,Harford County Maryland,Reduced Reporter,Urban,DR,DO, Actual Data,,,597,7372,9197,0,62686,9197,0,62686,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,N,197557,1635.83,120.77,,30034,Maryland Transit Administration,Full Reporter,Urban,HR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30074,Harford County Maryland,Reduced Reporter,Urban,MB,DO, Actual Data,,,2976,22917,55760,0,357739,55760,0,357739,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,N,197557,1635.83,120.77,,30034,Maryland Transit Administration,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Delaware Non0UZA,,N,370439,0,0,,30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,97292,196498,1780792,2500327,12957124,1780792,2500327,12957124,0,0,0,0,0,0,0,0
24580,"Dover, DE",,N,123101,1702.54,72.3,,30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,79945,161461,1463267,2054505,10646798,1463267,2054505,10646798,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,N,197557,1635.83,120.77,,30034,Maryland Transit Administration,Full Reporter,Urban,MB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,2363,17705,99330,655599,381068,99330,655599,381068,0,0,0,0,0,0,0,0
10,Delaware Non0UZA,,N,370439,0,0,,30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,23784,55873,440111,825025,3174442,440111,825025,3174442,0,0,0,0,0,0,0,0
24580,"Dover, DE",,N,123101,1702.54,72.3,,30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,Y,197557,1635.83,120.77,,30042,Washington County ,Reduced Reporter,Urban,DR,DO, Actual Data,,,5676,15997,87405,0,475982,87405,0,475982,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Delaware Non0UZA,,N,370439,0,0,,30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24580,"Dover, DE",,N,123101,1702.54,72.3,,30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,58044,806863,941209,4417735,8906877,941209,4417735,8906877,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,Y,197557,1635.83,120.77,,30042,Washington County ,Reduced Reporter,Urban,MB,DO, Actual Data,,,26714,332051,391289,0,2096895,391289,0,2096895,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20193,Cumberland County,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,605,1201,7478,0,54570,7478,0,54570,0,0,0,0,0,0,0,0
10,Delaware Non0UZA,,N,370439,0,0,,30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,91004,545426,1483456,4918805,10828680,1483456,4918805,10828680,0,0,0,0,0,0,0,0
24580,"Dover, DE",,N,123101,1702.54,72.3,,30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,Y,197557,1635.83,120.77,,30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,12608,28769,270739,0,771213,270739,0,771213,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO, Actual Data,,,4780,5487,54335,41512,407301,54335,41512,407301,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,N,1451578,3013.6,481.67,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,843,968,9588,7325,71873,9588,7325,71873,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,Y,89585,1282.23,69.87,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,8435,9682,95885,73256,718765,95885,73256,718765,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO, Actual Data,,,7895,137689,154736,641258,985013,154736,641258,985013,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,N,1451578,3013.6,481.67,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO, Actual Data,,,1247,21740,24432,101251,155528,24432,101251,155528,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,Y,89585,1282.23,69.87,,30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,32411,565252,635234,2632540,4043751,635234,2632540,4043751,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,Y,5696125,3000.82,1898.19,,20195,Gloucester County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,15623,24805,182514,0,1446639,182514,0,1446639,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,Y,5696125,3000.82,1898.19,,20195,Gloucester County,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,2535,1483,16532,0,170000,16532,0,170000,0,0,0,0,0,0,0,0
42,Pennsylvania Non0UZA,,N,4196634,0,0,,30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,2233,11160,99207,381616,169026,99207,381616,169026,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20199,County of Atlantic,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,61,244,1109,1835,11444,1109,1835,11444,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,N,5174759,3997.47,1294.51,,30079,City of Fredericksburg,Reduced Reporter,Urban,MB,DO, Actual Data,,,1918,9029,26267,0,259391,26267,0,259391,0,0,0,0,0,0,0,0
31600,"Fredericksburg, VA",,Y,167679,1871.02,89.62,,30079,City of Fredericksburg,Reduced Reporter,Urban,MB,DO, Actual Data,,,35893,279320,522355,0,4846724,522355,0,4846724,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,21594,25700,176694,206888,1877104,176694,206888,1877104,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30080,"Arlington County, Virginia",Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,7684,22232,127667,116177,643464,127667,116177,643464,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,184287,2049102,1872570,4950881,23270885,1872570,4950881,23270885,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30081,Loudoun County,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,15355,163343,451647,5821706,5320341,451647,5821706,5320341,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30081,Loudoun County,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,11897,14974,126284,79755,1405988,126284,79755,1405988,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30081,Loudoun County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,80994,348502,1512911,1895925,11574715,1512911,1895925,11574715,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT, Actual Data,,,156660,262434,2940605,2507843,9388901,2940605,2507843,9388901,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TN, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TN, Actual Vehicle Revenue Miles,,,25431,84087,636536,787780,2692802,636536,787780,2692802,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TN, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,3891,11373,146232,161593,499651,146232,161593,499651,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,6471,227195,18556,167814,1375837,0,0,0,2,18556,167814,1375837,2,18556,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO, Actual Data,,,27429,728444,328493,2523415,12299924,0,0,0,14.8,328493,2523415,12299924,14.8,328493,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO, Actual Data,,,2392,18057,30328,89599,283734,30328,89599,283734,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO, Actual Data,,,766283,5784553,9715813,28703754,90896481,9715813,28703754,90896481,0,0,0,0,0,0,71,459003
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,1569,11846,19897,58782,186147,19897,58782,186147,0,0,0,0,0,0,0,0
51,Virginia Non0UZA,,N,2567062,0,0,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,"Virginia Beach00Norfolk, VA",,Y,1451578,3013.6,481.67,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,6963,39165,299375,1796564,778460,299375,1796564,778460,0,0,0,0,0,0,0,0
95411,"Williamsburg, VA",,N,89585,1282.23,69.87,,30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,26755,32888,266056,258499,3488192,266056,258499,3488192,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO, Actual Data,,,4356,5354,43312,42082,567852,43312,42082,567852,0,0,0,0,0,0,0,0
92242,"Washington00Arlington, DC00VA00MD",Washington,Y,5174759,3997.47,1294.51,,30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,245184,1762469,2936362,12829733,34986431,2936362,12829733,34986431,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Pennsylvania Non0UZA,,Y,4196634,0,0,,30087,County of Fayette,Full Reporter,Urban,DR,DO, Actual Data,,,35501,103909,729389,1250600,2576487,729389,1250600,2576487,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,N,5696125,3000.82,1898.19,,20199,County of Atlantic,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,1150,2413,26091,20378,130875,26091,20378,130875,0,0,0,0,0,0,0,0
42,Pennsylvania Non0UZA,,Y,4196634,0,0,,30087,County of Fayette,Full Reporter,Urban,MB,DO, Actual Data,,,20368,62381,366320,617571,1578460,366320,617571,1578460,0,0,0,0,0,0,0,0
69076,"Philadelphia, PA00NJ00DE00MD",Pennsylvania,Y,5696125,3000.82,1898.19,,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,24767,80615,385586,0,1815350,385586,0,1815350,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,8241,11962,107647,110530,437356,107647,110530,437356,0,0,0,0,0,0,0,0
36190,"Hagerstown, MD00WV00PA00VA",Maryland,Y,197557,1635.83,120.77,,30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,20865,110491,362518,0,1799497,362518,0,1799497,0,0,0,0,0,0,0,0
24,Maryland Non0UZA,,N,1214444,0,0,,30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,16391,120944,320004,967181,1680822,320004,967181,1680822,0,0,0,0,0,0,0,0
49594,"Lexington Park00California00Chesapeake Ranch Estates, MD",Maryland,N,62352,1336.49,46.65,,30034,Maryland Transit Administration,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,West Virginia Non0UZA,,N,1204816,0,0,,30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,432,903,3204,0,13173,3204,0,13173,0,0,0,0,0,0,0,0
59275,"Morgantown, WV",West Virginia,Y,77620,1907.18,40.7,,30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,2525,5281,18748,0,77080,18748,0,77080,0,0,0,0,0,0,0,0
54,West Virginia Non0UZA,,N,1204816,0,0,,30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,2183,18417,46327,0,187969,46327,0,187969,0,0,0,0,0,0,0,0
59275,"Morgantown, WV",West Virginia,Y,77620,1907.18,40.7,,30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,70590,595492,1497901,0,6077634,1497901,0,6077634,0,0,0,0,0,0,0,0
54,West Virginia Non0UZA,,N,1204816,0,0,,30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49594,"Lexington Park00California00Chesapeake Ranch Estates, MD",Maryland,N,62352,1336.49,46.65,,30034,Maryland Transit Administration,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,West Virginia Non0UZA,,N,1204816,0,0,,30090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49594,"Lexington Park00California00Chesapeake Ranch Estates, MD",Maryland,N,62352,1336.49,46.65,,30034,Maryland Transit Administration,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8002,"Blacksburg00Christiansburg, VA",Virginia,Y,72400,2130.73,33.98,,30091,Town of Blacksburg,Full Reporter,Urban,DR,DO, Actual Data,,,13548,27883,146095,94657,1528756,146095,94657,1528756,0,0,0,0,0,0,0,0
